service,date,aircraft,location,lat,lon,target,numweapons,timeon,weapon,weaponweight,missionfunction,numaircraft,unit,timeoff
USMC,10/1/1965,A-4,CHU LAI,14.25646397,107.8127078,AREA\DEPOT,0,2000,,0,STRIKE,1,M01214,2015
USMC,10/1/1965,A-4,CHU LAI,14.25646397,107.8127078,AREA\DEPOT,4,2000,250LB M-57,272,STRIKE,1,M01214,2015
USAF,10/1/1965,RF-101,TAN SON NHUT,14.28496683,109.0500009,PORT FACILITY,0,930,,0,PHOTO RECCE,1,JAJQPA,935
USAF,10/1/1965,RF-101,TAN SON NHUT,14.31998663,107.0832774,AIRFIELD,0,1808,,0,PHOTO RECCE,1,JAJQPA,1808
USAF,10/1/1965,F-100,TAN SON NHUT,14.34280519,109.0495015,BUILDINGS,0,1635,,0,STRIKE,4,JAJJP0,1645
USAF,10/1/1965,F-100,TAN SON NHUT,14.34280519,109.0495015,BUILDINGS,6,1635,750LB BLU-1/27,694,STRIKE,4,JAJJP0,1645
USAF,10/1/1965,F-100,TAN SON NHUT,14.34280519,109.0495015,BUILDINGS,152,1635,2.75IN FLECHET,18,STRIKE,4,JAJJP0,1645
USAF,10/1/1965,RF-101,TAN SON NHUT,14.3513555,108.887195,ROAD,0,1000,,0,PHOTO RECCE,1,JAJQPA,1015
USAF,10/1/1965,RF-101,TAN SON NHUT,14.37373818,108.8638077,ROAD,0,835,,0,PHOTO RECCE,1,JAJQPA,845
USAF,10/1/1965,RF-101,TAN SON NHUT,14.43401895,108.5572427,BUILDINGS,0,900,,0,PHOTO RECCE,1,JAJQPA,910
USAF,10/1/1965,RF-101,TAN SON NHUT,14.46409929,108.8629463,ROAD,0,830,,0,PHOTO RECCE,1,JAJQPA,840
USMC,10/1/1965,A-4,CHU LAI,14.52464858,108.5840766,UNKNOWN\UNIDENTIFIED,0,1000,,0,STRIKE,2,M01311,1005
USMC,10/1/1965,A-4,CHU LAI,14.52464858,108.5840766,UNKNOWN\UNIDENTIFIED,8,1000,250LB M-57,272,STRIKE,2,M01311,1005
USMC,10/1/1965,A-4,CHU LAI,14.52464858,108.5840766,UNKNOWN\UNIDENTIFIED,380,1000,MK-11/MK-12,57,STRIKE,2,M01311,1005
USAF,10/1/1965,RF-101,TAN SON NHUT,14.54719856,109.0662768,UNKNOWN\UNIDENTIFIED,0,1445,,0,PHOTO RECCE,1,JAJQPA,1445
USMC,10/1/1965,F-4,DANANG,14.55135977,108.6338806,TROOPS,0,1400,,0,AIR INTERDICTION,2,M01513,1440
USMC,10/1/1965,F-4,DANANG,14.55135977,108.6338806,TROOPS,74,1400,2.75IN HE RKT,18,AIR INTERDICTION,2,M01513,1440
USMC,10/1/1965,F-4,DANANG,14.55135977,108.6338806,TROOPS,6,1400,250LB MK-81,260,AIR INTERDICTION,2,M01513,1440
USAF,10/1/1965,RF-101,TAN SON NHUT,14.6458165,108.9725853,UNKNOWN\UNIDENTIFIED,0,930,,0,PHOTO RECCE,1,JAJQPA,935
USAF,10/1/1965,RF-101,TAN SON NHUT,14.67974197,105.9722948,ROAD,0,925,,0,PHOTO RECCE,1,JAJQPA,930
USAF,10/1/1965,RF-101,TAN SON NHUT,15.03837258,108.4668217,AIRFIELD,0,1515,,0,PHOTO RECCE,1,JAJQPA,1515
USAF,10/1/1965,RF-101,TAN SON NHUT,15.06019783,108.6478784,TROOPS,0,1355,,0,PHOTO RECCE,1,JAJQPA,1430
USAF,10/1/1965,RF-101,TAN SON NHUT,15.11386814,108.7728571,AIRFIELD,0,950,,0,PHOTO RECCE,1,JAJQPA,955
USAF,10/1/1965,RF-101,TAN SON NHUT,15.14963773,108.7352702,TROOPS,0,1445,,0,PHOTO RECCE,1,JAJQPA,1445
USMC,10/1/1965,A-4,CHU LAI,15.2015683,108.5188453,AREA\DEPOT,0,830,,0,STRIKE,4,M01214,850
USMC,10/1/1965,A-4,CHU LAI,15.2015683,108.5188453,AREA\DEPOT,600,830,MK-11/MK-12,57,STRIKE,4,M01214,850
USMC,10/1/1965,A-4,CHU LAI,15.2015683,108.5188453,AREA\DEPOT,12,830,250LB M-57,272,STRIKE,4,M01214,850
USMC,10/1/1965,F-4,DANANG,15.20628952,108.5373989,AREA\DEPOT,0,800,,0,AIR INTERDICTION,2,M01542,815
USMC,10/1/1965,F-4,DANANG,15.20628952,108.5373989,AREA\DEPOT,152,800,2.75IN HE RKT,18,AIR INTERDICTION,2,M01542,815
USMC,10/1/1965,F-4,DANANG,15.20628952,108.5373989,AREA\DEPOT,11,800,250LB M-57,272,AIR INTERDICTION,2,M01542,815
USMC,10/1/1965,A-4,CHU LAI,15.28224206,108.6268025,TROOPS,0,1015,,0,STRIKE,3,M01311,1030
USMC,10/1/1965,A-4,CHU LAI,15.28224206,108.6268025,TROOPS,510,1015,MK-11/MK-12,57,STRIKE,3,M01311,1030
USMC,10/1/1965,A-4,CHU LAI,15.28224206,108.6268025,TROOPS,12,1015,250LB M-57,272,STRIKE,3,M01311,1030
USMC,10/1/1965,F-4,DANANG,15.28575674,108.6174545,AREA\DEPOT,0,935,,0,AIR INTERDICTION,4,M01513,1015
USMC,10/1/1965,F-4,DANANG,15.28575674,108.6174545,AREA\DEPOT,0,1030,,0,AIR INTERDICTION,4,M01513,1113
USMC,10/1/1965,F-4,DANANG,15.28575674,108.6174545,AREA\DEPOT,24,935,500LB GP MK-82,500,AIR INTERDICTION,4,M01513,1015
USMC,10/1/1965,F-4,DANANG,15.28575674,108.6174545,AREA\DEPOT,4,1030,1000LB SAP M59,1042,AIR INTERDICTION,4,M01513,1113
USMC,10/1/1965,F-4,DANANG,15.28575674,108.6174545,AREA\DEPOT,152,1030,2.75IN HE RKT,18,AIR INTERDICTION,4,M01513,1113
USMC,10/1/1965,F-4,DANANG,15.28575674,108.6174545,AREA\DEPOT,48,935,2.75IN HE RKT,18,AIR INTERDICTION,4,M01513,1015
USMC,10/1/1965,F-4,DANANG,15.28575674,108.6174545,AREA\DEPOT,12,1030,500LB GP MK-82,500,AIR INTERDICTION,4,M01513,1113
USMC,10/1/1965,A-4,CHU LAI,15.29908454,108.7709104,UNKNOWN\UNIDENTIFIED,0,1030,,0,ESCORT/COVER,2,M01214,1120
USMC,10/1/1965,A-4,CHU LAI,15.29908454,108.7709104,UNKNOWN\UNIDENTIFIED,0,1030,MK-11/MK-12,57,ESCORT/COVER,2,M01214,1120
USMC,10/1/1965,A-4,CHU LAI,15.31026707,108.6283487,UNKNOWN\UNIDENTIFIED,0,2000,,0,STRIKE,1,M01311,2013
USMC,10/1/1965,A-4,CHU LAI,15.31026707,108.6283487,UNKNOWN\UNIDENTIFIED,0,1935,,0,STRIKE,1,M01311,1942
USMC,10/1/1965,A-4,CHU LAI,15.31026707,108.6283487,UNKNOWN\UNIDENTIFIED,4,2000,250LB M-57,272,STRIKE,1,M01311,2013
USMC,10/1/1965,A-4,CHU LAI,15.31026707,108.6283487,UNKNOWN\UNIDENTIFIED,4,1935,250LB M-57,272,STRIKE,1,M01311,1942
USMC,10/1/1965,F-4,DANANG,15.34713726,108.6121037,TROOPS,0,1900,,0,AIR INTERDICTION,2,M01542,1920
USMC,10/1/1965,F-4,DANANG,15.34713726,108.6121037,TROOPS,8,1900,250LB MK-81,260,AIR INTERDICTION,2,M01542,1920
USMC,10/1/1965,A-4,CHU LAI,15.38233907,108.6089089,TROOPS,0,1115,,0,STRIKE,3,M01311,1135
USMC,10/1/1965,A-4,CHU LAI,15.38233907,108.6089089,TROOPS,2,1115,500BLU11/23/32,500,STRIKE,3,M01311,1135
USMC,10/1/1965,A-4,CHU LAI,15.38233907,108.6089089,TROOPS,510,1115,MK-11/MK-12,57,STRIKE,3,M01311,1135
USMC,10/1/1965,A-4,CHU LAI,15.38233907,108.6089089,TROOPS,8,1115,250LB M-57,272,STRIKE,3,M01311,1135
USMC,10/1/1965,F-4,DANANG,15.38316719,108.5194997,TROOPS,0,2315,,0,AIR INTERDICTION,2,M01542,2320
USMC,10/1/1965,F-4,DANANG,15.38316719,108.5194997,TROOPS,6,2315,250LB MK-81,260,AIR INTERDICTION,2,M01542,2320
USMC,10/1/1965,F-4,DANANG,15.41198952,108.5936677,TROOPS,0,1200,,0,ESCORT/COVER,2,M01513,1208
USMC,10/1/1965,F-4,DANANG,15.41198952,108.5936677,TROOPS,76,1200,2.75IN HE RKT,18,ESCORT/COVER,2,M01513,1208
USMC,10/1/1965,F-4,DANANG,15.41198952,108.5936677,TROOPS,8,1200,250LB MK-81,260,ESCORT/COVER,2,M01513,1208
USMC,10/1/1965,A-4,CHU LAI,15.43043988,108.5459506,AREA\DEPOT,0,1100,,0,AIR INTERDICTION,2,M01214,1128
USMC,10/1/1965,A-4,CHU LAI,15.43043988,108.5459506,AREA\DEPOT,8,1100,250LB M-57,272,AIR INTERDICTION,2,M01214,1128
USAF,10/1/1965,RF-101,TAN SON NHUT,15.43180978,107.8670698,TROOPS,0,1015,,0,PHOTO RECCE,1,JAJQPA,1015
USMC,10/1/1965,A-4,CHU LAI,15.44755153,108.5410917,UNKNOWN\UNIDENTIFIED,0,1035,,0,STRIKE,2,M01214,1055
USMC,10/1/1965,A-4,CHU LAI,15.44755153,108.5410917,UNKNOWN\UNIDENTIFIED,300,1035,MK-11/MK-12,57,STRIKE,2,M01214,1055
USMC,10/1/1965,A-4,CHU LAI,15.44755153,108.5410917,UNKNOWN\UNIDENTIFIED,2,1035,250LB M-57,272,STRIKE,2,M01214,1055
USAF,10/1/1965,RF-101,TAN SON NHUT,15.51044069,108.6754655,PORT FACILITY,0,1520,,0,PHOTO RECCE,1,JAJQPA,1525
USAF,10/1/1965,RF-101,TAN SON NHUT,15.6401088,107.8233465,ROAD,0,1020,,0,PHOTO RECCE,1,JAJQPA,0
USAF,10/1/1965,B-57,DANANG,15.7315294,108.1226683,TROOPS,0,1030,,0,STRIKE,2,JACCL0,1050
USAF,10/1/1965,B-57,DANANG,15.7315294,108.1226683,TROOPS,2,1030,750LB BLU-1/27,694,STRIKE,2,JACCL0,1050
USAF,10/1/1965,B-57,DANANG,15.7315294,108.1226683,TROOPS,18,1030,500LB GP M-64,561,STRIKE,2,JACCL0,1050
USMC,10/1/1965,A-4,CHU LAI,15.7315294,108.1226683,AREA\DEPOT,0,1200,,0,AIR INTERDICTION,3,M01311,1225
USMC,10/1/1965,A-4,CHU LAI,15.7315294,108.1226683,AREA\DEPOT,2,1200,500BLU11/23/32,500,AIR INTERDICTION,3,M01311,1225
USMC,10/1/1965,A-4,CHU LAI,15.7315294,108.1226683,AREA\DEPOT,600,1200,MK-11/MK-12,57,AIR INTERDICTION,3,M01311,1225
USMC,10/1/1965,A-4,CHU LAI,15.7315294,108.1226683,AREA\DEPOT,8,1200,250LB M-57,272,AIR INTERDICTION,3,M01311,1225
USAF,10/1/1965,RF-101,TAN SON NHUT,15.76496997,108.0569108,TROOPS,0,915,,0,PHOTO RECCE,1,JAJQPA,915
USMC,10/1/1965,A-4,CHU LAI,15.76595393,108.1305776,AREA\DEPOT,0,1120,,0,STRIKE,4,M01214,1200
USMC,10/1/1965,A-4,CHU LAI,15.76595393,108.1305776,AREA\DEPOT,600,1120,MK-11/MK-12,57,STRIKE,4,M01214,1200
USMC,10/1/1965,A-4,CHU LAI,15.76595393,108.1305776,AREA\DEPOT,16,1120,250LB MK-81,260,STRIKE,4,M01214,1200
USAF,10/1/1965,B-57,DANANG,15.77096993,108.1687492,TROOPS,0,1030,,0,STRIKE,2,JACCL0,1050
USAF,10/1/1965,B-57,DANANG,15.77096993,108.1687492,TROOPS,6,1030,750LB BLU-1/27,694,STRIKE,2,JACCL0,1050
USMC,10/1/1965,F-4,DANANG,15.81248471,108.1663061,TROOPS,0,2208,,0,AIR INTERDICTION,2,M01542,2240
USMC,10/1/1965,F-4,DANANG,15.95421988,107.9724053,TROOPS,0,1524,,0,AIR INTERDICTION,2,M01542,1539
USMC,10/1/1965,F-4,DANANG,15.95421988,107.9724053,TROOPS,8,1524,250LB M-57,272,AIR INTERDICTION,2,M01542,1539
USMC,10/1/1965,A-4,CHU LAI,15.95897857,107.9547386,UNKNOWN\UNIDENTIFIED,0,1210,,0,STRIKE,2,M01311,1230
USMC,10/1/1965,A-4,CHU LAI,15.95897857,107.9547386,UNKNOWN\UNIDENTIFIED,8,1210,250LB M-57,272,STRIKE,2,M01311,1230
USMC,10/1/1965,A-4,CHU LAI,15.95897857,107.9547386,UNKNOWN\UNIDENTIFIED,340,1210,MK-11/MK-12,57,STRIKE,2,M01311,1230
USMC,10/1/1965,A-4,CHU LAI,15.96028151,107.991165,UNKNOWN\UNIDENTIFIED,0,1230,,0,AIR INTERDICTION,2,MO1214,1240
USMC,10/1/1965,A-4,CHU LAI,15.96028151,107.991165,UNKNOWN\UNIDENTIFIED,400,1230,MK-11/MK-12,57,AIR INTERDICTION,2,MO1214,1240
USMC,10/1/1965,A-4,CHU LAI,15.96028151,107.991165,UNKNOWN\UNIDENTIFIED,8,1230,250LB M-57,272,AIR INTERDICTION,2,MO1214,1240
USMC,10/1/1965,F-4,DANANG,15.97597965,107.9661914,TROOPS,0,1645,,0,ESCORT/COVER,2,M01513,1649
USMC,10/1/1965,F-4,DANANG,15.97597965,107.9661914,TROOPS,8,1645,250LB MK-81,260,ESCORT/COVER,2,M01513,1649
USAF,10/1/1965,RF-101,TAN SON NHUT,16.00144227,107.8190313,ROAD,0,1240,,0,PHOTO RECCE,1,JAJQPA,0
USAF,10/1/1965,RF-101,TAN SON NHUT,16.13384085,107.3255596,UNKNOWN\UNIDENTIFIED,0,830,,0,PHOTO RECCE,1,JAJQPA,835
USAF,10/1/1965,RF-101,TAN SON NHUT,16.13651214,107.9816526,ROAD,0,1240,,0,PHOTO RECCE,1,JAJQPA,0
USAF,10/1/1965,RF-101,TAN SON NHUT,16.75844114,107.2973788,UNKNOWN\UNIDENTIFIED,0,845,,0,PHOTO RECCE,1,JAJQPA,848
USAF,10/1/1965,RF-101,UDORN AB,17,107.066666,ROAD,0,750,,0,PHOTO RECCE,2,JAJQHB,815
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),17.05,107.066666,AREA\DEPOT,0,900,,0,PHOTO RECCE,1,N28441,902
USN,10/1/1965,F-8,CORAL SEA (CVA-43),17.133333,106.833333,BRIDGE,0,910,,0,PHOTO RECCE,1,N28441,912
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),17.166666,106.9,BRIDGE,0,905,,0,PHOTO RECCE,1,N28441,907
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),17.2,106.716666,BRIDGE,0,915,,0,PHOTO RECCE,1,N28441,917
USN,10/1/1965,A-4,CORAL SEA (CVA-43),17.266666,106.8,BRIDGE,0,1125,,0,ARMED RECCE,1,N09677,1130
USN,10/1/1965,A-4,CORAL SEA (CVA-43),17.266666,106.8,BRIDGE,2,1125,500LB GP M-64,561,ARMED RECCE,1,N09677,1130
USMC,10/1/1965,A-4,CORAL SEA (CVA-43),17.533333,105.3,MOTOR VEHICLE,0,730,,0,ARMED RECCE,4,M01513,750
USMC,10/1/1965,A-4,CORAL SEA (CVA-43),17.533333,105.3,MOTOR VEHICLE,4,730,1000LB MK-83,985,ARMED RECCE,4,M01513,750
USMC,10/1/1965,A-4,CORAL SEA (CVA-43),17.533333,105.3,MOTOR VEHICLE,4,730,LAU-3A/AERO7,342,ARMED RECCE,4,M01513,750
USMC,10/1/1965,A-4,CORAL SEA (CVA-43),17.533333,105.3,MOTOR VEHICLE,0,730,MK-11/MK-12,57,ARMED RECCE,4,M01513,750
USN,10/1/1965,A-4,CORAL SEA (CVA-43),17.55,105.25,MOTOR VEHICLE,0,745,,0,ARMED RECCE,2,N09679,755
USN,10/1/1965,A-4,CORAL SEA (CVA-43),17.55,105.25,MOTOR VEHICLE,2,745,LAU-3A/AERO7,342,ARMED RECCE,2,N09679,755
USN,10/1/1965,A-4,CORAL SEA (CVA-43),17.55,105.25,MOTOR VEHICLE,4,745,500LB GP M-64,561,ARMED RECCE,2,N09679,755
USAF,10/1/1965,F-4,KORAT,17.616666,106.466666,ROAD,0,2320,,0,ARMED RECCE,2,JALCW0,9
USAF,10/1/1965,F-4,UBON AB,17.733333,105.966666,BRIDGE,0,0,,0,STRIKE,4,JAJGZ0,0
USAF,10/1/1965,F-4,UBON AB,17.733333,105.966666,BRIDGE,900,0,M-61,50,STRIKE,4,JAJGZ0,0
USAF,10/1/1965,F-105,TAKHLI,17.783333,106.25,BRIDGE,0,625,,0,ARMED RECCE,4,JAJIP0,630
USAF,10/1/1965,F-105,TAKHLI,17.783333,106.25,BRIDGE,16,625,750LB GP M-117,799,ARMED RECCE,4,JAJIP0,630
USAF,10/1/1965,F-105,TAKHLI,17.8,106.233333,AREA\DEPOT,0,630,,0,ARMED RECCE,4,JAJIP0,635
USAF,10/1/1965,F-105,TAKHLI,17.8,105.966666,MOTOR VEHICLE,0,638,,0,ARMED RECCE,4,JAJIP0,640
USAF,10/1/1965,F-105,TAKHLI,17.8,106.233333,AREA\DEPOT,133,630,2.75IN HE RKT,18,ARMED RECCE,4,JAJIP0,635
USAF,10/1/1965,F-105,TAKHLI,17.8,105.966666,MOTOR VEHICLE,9,638,M-61,50,ARMED RECCE,4,JAJIP0,640
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),17.816666,106.183333,UNKNOWN\UNIDENTIFIED,0,925,,0,PHOTO RECCE,1,N28441,927
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),17.816666,106.6,AREA\DEPOT,0,930,,0,PHOTO RECCE,1,N28441,932
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),17.816666,106.5,AREA\DEPOT,0,922,,0,PHOTO RECCE,1,N28441,924
USN,10/1/1965,A-4,CORAL SEA (CVA-43),17.816666,105.966666,AREA\DEPOT,0,1150,,0,ARMED RECCE,1,N09677,1153
USN,10/1/1965,A-4,CORAL SEA (CVA-43),17.816666,105.966666,AREA\DEPOT,2,1150,LAU-3A/AERO7,342,ARMED RECCE,1,N09677,1153
USAF,10/1/1965,F-4,KORAT,17.833333,106.166666,FORD,0,2204,,0,STRIKE,2,JALCW0,2208
USAF,10/1/1965,B-57,DANANG,17.833333,106.166666,PORT FACILITY,0,1936,,0,ARMED RECCE,2,JACCL0,1955
USAF,10/1/1965,C-130,DANANG,17.833333,106.166666,PORT FACILITY,0,1936,,0,FLARE DROP,1,JAAMN0,1955
USAF,10/1/1965,C-130,DANANG,17.833333,106.166666,PORT FACILITY,63,1936,MK-24,25,FLARE DROP,1,JAAMN0,1955
USAF,10/1/1965,B-57,DANANG,17.833333,106.166666,PORT FACILITY,42,1936,200/260 M81/88,263,ARMED RECCE,2,JACCL0,1955
USAF,10/1/1965,F-4,KORAT,17.833333,106.166666,FORD,8,2204,750LB GP M-117,799,STRIKE,2,JALCW0,2208
USAF,10/1/1965,B-57,DANANG,17.833333,106.166666,PORT FACILITY,33,1936,M-39,50,ARMED RECCE,2,JACCL0,1955
USAF,10/1/1965,F-105,TAKHLI,17.85,106.116666,WATER VEHICLES,0,635,,0,ARMED RECCE,4,JAJIP0,637
USAF,10/1/1965,F-105,TAKHLI,17.85,106.116666,WATER VEHICLES,9,635,M-61,50,ARMED RECCE,4,JAJIP0,637
USAF,10/1/1965,F-4,UBON AB,17.866666,105.866666,AREA\DEPOT,0,715,,0,STRIKE,4,JAJGZ0,735
USAF,10/1/1965,B-57,DANANG,17.866666,106.45,AREA\DEPOT,0,2115,,0,ARMED RECCE,2,JACCL0,2117
USAF,10/1/1965,C-130,DANANG,17.866666,106.466666,AREA\DEPOT,0,2115,,0,FLARE DROP,1,JAAMN0,2117
USAF,10/1/1965,C-130,DANANG,17.866666,106.466666,AREA\DEPOT,12,2115,MK-24,25,FLARE DROP,1,JAAMN0,2117
USAF,10/1/1965,B-57,DANANG,17.866666,106.45,AREA\DEPOT,13,2115,200/260 M81/88,263,ARMED RECCE,2,JACCL0,2117
USAF,10/1/1965,F-4,UBON AB,17.866666,105.866666,AREA\DEPOT,16,715,750LB GP M-117,799,STRIKE,4,JAJGZ0,735
USAF,10/1/1965,B-57,DANANG,17.983333,106.466666,MOTOR VEHICLE,0,2119,,0,ARMED RECCE,2,JACCL0,2121
USAF,10/1/1965,B-57,DANANG,17.983333,106.466666,MOTOR VEHICLE,21,2119,200/260 M81/88,263,ARMED RECCE,2,JACCL0,2121
USAF,10/1/1965,F-4,,18.033333,105.85,TROOPS,0,2235,,0,STRIKE,2,JALCW0,2250
USAF,10/1/1965,F-4,,18.033333,105.85,TROOPS,8,2235,750LB GP M-117,799,STRIKE,2,JALCW0,2250
USAF,10/1/1965,F-105,TAKHLI,18.066666,105.4,UNKNOWN\UNIDENTIFIED,0,1110,,0,ARMED RECCE,4,JAJIP0,1120
USAF,10/1/1965,F-105,TAKHLI,18.066666,105.4,UNKNOWN\UNIDENTIFIED,76,1110,2.75IN HE RKT,18,ARMED RECCE,4,JAJIP0,1120
USAF,10/1/1965,F-4,KORAT,18.083333,105.716666,BRIDGE,0,730,,0,STRIKE,4,JALCW0,732
USAF,10/1/1965,F-4,KORAT,18.083333,105.716666,BRIDGE,16,730,750LB GP M-117,799,STRIKE,4,JALCW0,732
USN,10/1/1965,F-4,,18.133333,106.3,BRIDGE,0,1100,,0,ARMED RECCE,2,N09558,1102
USAF,10/1/1965,B-57,DANANG,18.2,106.116666,MOTOR VEHICLE,0,2130,,0,ARMED RECCE,2,JACCL0,2135
USAF,10/1/1965,B-57,DANANG,18.2,106.116666,MOTOR VEHICLE,23,2130,M-39,50,ARMED RECCE,2,JACCL0,2135
USAF,10/1/1965,C-130,DANANG,18.216666,106.116666,MOTOR VEHICLE,0,2130,,0,FLARE DROP,1,JAAMN0,2133
USAF,10/1/1965,C-130,DANANG,18.216666,106.116666,MOTOR VEHICLE,24,2130,MK-24,25,FLARE DROP,1,JAAMN0,2133
USAF,10/1/1965,F-4,KORAT,18.233333,106.016666,FORD,0,2347,,0,STRIKE,2,JALCW0,9
USAF,10/1/1965,F-4,KORAT,18.233333,106.016666,FORD,8,2347,750LB GP M-117,799,STRIKE,2,JALCW0,9
USAF,10/1/1965,B-57,DANANG,18.3,105.716666,AREA\DEPOT,0,2055,,0,ARMED RECCE,1,JACCL0,2110
USAF,10/1/1965,B-57,DANANG,18.3,105.716666,AREA\DEPOT,26,2055,200/260 M81/88,263,ARMED RECCE,1,JACCL0,2110
USAF,10/1/1965,C-130,DANANG,18.316666,105.716666,AREA\DEPOT,0,2115,,0,FLARE DROP,1,JAAMN0,2120
USAF,10/1/1965,C-130,DANANG,18.316666,105.716666,AREA\DEPOT,24,2115,MK-24,25,FLARE DROP,1,JAAMN0,2120
USAF,10/1/1965,F-4,KORAT,18.333333,105.75,AREA\DEPOT,0,1330,,0,STRIKE,4,JALCW0,1340
USAF,10/1/1965,F-4,KORAT,18.333333,105.75,AREA\DEPOT,14,1330,750LB GP M-117,799,STRIKE,4,JALCW0,1340
USAF,10/1/1965,F-4,UDORN AB,18.433333,105.216666,AREA\DEPOT,0,1140,,0,STRIKE,3,JAJJH0,1145
USAF,10/1/1965,F-4,UDORN AB,18.433333,105.216666,AREA\DEPOT,12,1140,750LB GP M-117,799,STRIKE,3,JAJJH0,1145
USAF,10/1/1965,F-4,UBON AB,18.45,105.666666,BRIDGE,0,10,,0,ARMED RECCE,4,JALCRO,18
USAF,10/1/1965,F-4,UBON AB,18.45,105.666666,BRIDGE,32,10,750LB GP M-117,799,ARMED RECCE,4,JALCRO,18
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.5,105.366666,ROAD,0,915,,0,ARMED RECCE,1,N09677,920
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.5,105.366666,ROAD,0,915,,0,ARMED RECCE,2,N09679,930
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.5,105.35,ROAD,0,915,,0,ARMED RECCE,2,N09677,931
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),18.5,105.416666,BRIDGE,0,1047,,0,PHOTO RECCE,1,N28441,1049
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.5,105.366666,ROAD,4,915,1000LB MK-83,985,ARMED RECCE,1,N09677,920
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.5,105.35,ROAD,2,915,1000LB MK-83,985,ARMED RECCE,2,N09677,931
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.5,105.35,ROAD,2,915,LAU-3A/AERO7,342,ARMED RECCE,2,N09677,931
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.5,105.366666,ROAD,4,915,LAU-3A/AERO7,342,ARMED RECCE,2,N09679,930
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.5,105.366666,ROAD,100,915,MK-11/MK-12,57,ARMED RECCE,1,N09677,920
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.5,105.35,ROAD,400,915,MK-11/MK-12,57,ARMED RECCE,2,N09677,931
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.5,105.366666,ROAD,4,915,500LB GP M-64,561,ARMED RECCE,2,N09679,930
USAF,10/1/1965,B-57,DANANG,18.516666,105.55,PORT FACILITY,0,2115,,0,ARMED RECCE,2,JACCL0,2120
USAF,10/1/1965,C-130,DANANG,18.533333,105.55,PORT FACILITY,0,2115,,0,FLARE DROP,1,JAAMN0,2120
USAF,10/1/1965,C-130,DANANG,18.533333,105.55,PORT FACILITY,24,2115,MK-24,25,FLARE DROP,1,JAAMN0,2120
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),18.616666,105.7,BRIDGE,0,1053,,0,PHOTO RECCE,1,N28441,1054
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),18.633333,105.7,AREA\DEPOT,0,1056,,0,PHOTO RECCE,1,N28441,1056
USAF,10/1/1965,F-105,TAKHLI,18.666666,105.4,BRIDGE,0,1105,,0,STRIKE,4,JAJIP0,1110
USAF,10/1/1965,F-105,TAKHLI,18.666666,105.4,BRIDGE,16,1105,750LB GP M-117,799,STRIKE,4,JAJIP0,1110
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),18.683333,105.483333,BRIDGE,0,1050,,0,PHOTO RECCE,1,N28441,1052
USAF,10/1/1965,F-4,KORAT,18.716666,105.466666,AREA\DEPOT,0,725,,0,STRIKE,4,JALCW0,730
USAF,10/1/1965,F-4,KORAT,18.716666,105.466666,AREA\DEPOT,14,725,750LB GP M-117,799,STRIKE,4,JALCW0,730
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),18.733333,105.733333,AREA\DEPOT,0,1112,,0,PHOTO RECCE,1,N28441,1112
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),18.783333,105.616666,AREA\DEPOT,0,1106,,0,PHOTO RECCE,1,N28441,1108
USN,10/1/1965,RF-8,CORAL SEA (CVA-43),18.8,105.616666,BRIDGE,0,1103,,0,PHOTO RECCE,1,N28441,1105
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.833333,106.133333,AREA\DEPOT,0,915,,0,ARMED RECCE,2,N09676,931
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.9,105.633333,RAILROAD VEHICLES,0,1116,,0,ARMED RECCE,2,N09679,1120
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.9,105.633333,RAILROAD VEHICLES,2,1116,LAU-3A/AERO7,342,ARMED RECCE,2,N09679,1120
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.916666,105.166666,BRIDGE,0,1112,,0,ARMED RECCE,2,N09679,1113
USN,10/1/1965,A-4,CORAL SEA (CVA-43),18.916666,105.166666,BRIDGE,2,1112,LAU-3A/AERO7,342,ARMED RECCE,2,N09679,1113
